key	deployed	family_text_claim	dataset_source_claim	row_source_claim	hidden_claim	historical_sha	source_line	example_claim	source	source_path	formula_claim	formula_match	name_claim	formula_return	family_claim_provenance	row_index	verified_claim	family_claim	dataset_claim	variant	family_selected	family_selected_provenance	family_audit_evidence_class	family_audit_evidence_strength	family_audit_authoritative_surface	family_audit_authoritative_revision	family_audit_authoritative_path_anchor	family_audit_retrieved_at_utc	family_audit_http_status	family_audit_explicit_evidence	family_audit_semantic_evidence	family_audit_dataset_evidence	family_audit_negative_evidence	family_audit_decision_rationale	semantic_route	route_note	translation_status	surface_support_class	surface_secondary_gap	current_brm_body	translation_note	data_columns	group_columns	data_shape_assumptions
fruitfly_anhecova	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	523	fruitfly	kruschke	scripts/examples/kruschke.jl	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	true	Fruitfly — ANHECOVA with Random Thorax Slope	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	unresolved	203	false		fruitfly	exact-metadata		unresolved	explicit-family-recovery	high	https://github.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse	f90517976b2f52cc9b63c7c5e151e85b1d677e63	19.qmd#L1656-L1694	2026-07-28T22:54:31Z	200	Historical BRM 05c3f465e7987e8d7caa7e214fedddd90415a922:scripts/examples/kruschke.jl:523 returns 'Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)' with no family. The exact random-thorax-slope ANHECOVA explicitly sets family = gaussian.	Historical BRM formula is 'Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)'. Authoritative formula/likelihood at 19.qmd#L1656-L1694 is the same model up to documented renaming, centering, or generated-column crosswalk.	BRM loader reads FruitflyDataReduced.csv and centers Thorax. Authoritative schema is Longevity,CompanionNumber,Thorax; first rows are 35,Pregnant8,0.64 and 37,Pregnant8,0.68.	Searched historical BRM 05c3f465e7987e8d7caa7e214fedddd90415a922:scripts/examples/kruschke.jl:523, current DBDA/brms book code, git history, and the cited loader/data surface. The BRM row has blank family metadata; no family was inferred from brms defaults, response names, titles, or data type.	The authoritative book/repository explicitly declares gaussian; dataset evidence only confirms the example identity and was not used as sole family evidence.	ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	Longevity,thorax_c,CompanionNumber	CompanionNumber	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
fruitfly_anhecova	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	523	fruitfly	kruschke	scripts/examples/kruschke.jl	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	true	Fruitfly — ANHECOVA with Random Thorax Slope	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	unresolved	203	false		fruitfly	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	high	https://github.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse	f90517976b2f52cc9b63c7c5e151e85b1d677e63	19.qmd#L1656-L1694	2026-07-28T22:54:31Z	200	Historical BRM 05c3f465e7987e8d7caa7e214fedddd90415a922:scripts/examples/kruschke.jl:523 returns 'Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)' with no family. The exact random-thorax-slope ANHECOVA explicitly sets family = gaussian.	Historical BRM formula is 'Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)'. Authoritative formula/likelihood at 19.qmd#L1656-L1694 is the same model up to documented renaming, centering, or generated-column crosswalk.	BRM loader reads FruitflyDataReduced.csv and centers Thorax. Authoritative schema is Longevity,CompanionNumber,Thorax; first rows are 35,Pregnant8,0.64 and 37,Pregnant8,0.68.	Searched historical BRM 05c3f465e7987e8d7caa7e214fedddd90415a922:scripts/examples/kruschke.jl:523, current DBDA/brms book code, git history, and the cited loader/data surface. The BRM row has blank family metadata; no family was inferred from brms defaults, response names, titles, or data type.	The authoritative book/repository explicitly declares gaussian; dataset evidence only confirms the example identity and was not used as sole family evidence.	ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		loc ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)\nlog(sigma) ~ 1\nLongevity ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	Longevity,thorax_c,CompanionNumber	CompanionNumber	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
salary_anova	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	560	salary	kruschke	scripts/examples/kruschke.jl	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	true	Salary — Two-Way Random Effects ANOVA	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	unresolved	204	false		salary	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	Salary,Pos,Org	Pos,Org	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
salary_anova	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	560	salary	kruschke	scripts/examples/kruschke.jl	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	true	Salary — Two-Way Random Effects ANOVA	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	unresolved	204	false		salary	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			nested/composite grouping factors are expressible after deriving stable integer group ids or expanding nesting; exact source identity must be reviewed	Salary,Pos,Org	Pos,Org	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
salary_robust	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	576	salary	kruschke	scripts/examples/kruschke.jl	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	true	Salary — Robust ANOVA with Heterogeneous Residual Variance	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	unresolved	205	false		salary	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	Salary,Pos,Org	Pos,Org	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
salary_robust	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	576	salary	kruschke	scripts/examples/kruschke.jl	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	true	Salary — Robust ANOVA with Heterogeneous Residual Variance	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	unresolved	205	false		salary	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			nested/composite grouping factors are expressible after deriving stable integer group ids or expanding nesting; exact source identity must be reviewed	Salary,Pos,Org	Pos,Org	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
splitplot_field	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	592	splitplot	kruschke	scripts/examples/kruschke.jl	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	true	Split-Plot ANOVA — With Field Blocking	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	unresolved	206	false		splitplot	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	Yield,Till,Fert,Field	Till,Fert,Field	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
splitplot_field	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	592	splitplot	kruschke	scripts/examples/kruschke.jl	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	true	Split-Plot ANOVA — With Field Blocking	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	unresolved	206	false		splitplot	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			nested/composite grouping factors are expressible after deriving stable integer group ids or expanding nesting; exact source identity must be reviewed	Yield,Till,Fert,Field	Till,Fert,Field	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
splitplot_nofield	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	608	splitplot	kruschke	scripts/examples/kruschke.jl	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	true	Split-Plot ANOVA — Without Field Blocking	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	unresolved	207	false		splitplot	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	Yield,Till,Fert	Till,Fert	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
splitplot_nofield	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	608	splitplot	kruschke	scripts/examples/kruschke.jl	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	true	Split-Plot ANOVA — Without Field Blocking	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	unresolved	207	false		splitplot	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			nested/composite grouping factors are expressible after deriving stable integer group ids or expanding nesting; exact source identity must be reviewed	Yield,Till,Fert	Till,Fert	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_single	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	635	htwt110	kruschke	scripts/examples/kruschke.jl	male ~ 1 + weight_z	true	Logistic Regression — Single Predictor (Weight)	male ~ 1 + weight_z	unresolved	208	false		htwt110	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	male,weight_z		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_single	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	635	htwt110	kruschke	scripts/examples/kruschke.jl	male ~ 1 + weight_z	true	Logistic Regression — Single Predictor (Weight)	male ~ 1 + weight_z	unresolved	208	false		htwt110	inferred-family	bernoulli	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		log_odds ~ 1 + weight_z\nmale ~ BernoulliLogit(log_odds)	explicit Bernoulli-logit likelihood	male,weight_z		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_two_pred	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	653	htwt110	kruschke	scripts/examples/kruschke.jl	male ~ 1 + weight_z + height_z	true	Logistic Regression — Two Predictors (Weight and Height)	male ~ 1 + weight_z + height_z	unresolved	209	false		htwt110	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	male,weight_z,height_z		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_two_pred	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	653	htwt110	kruschke	scripts/examples/kruschke.jl	male ~ 1 + weight_z + height_z	true	Logistic Regression — Two Predictors (Weight and Height)	male ~ 1 + weight_z + height_z	unresolved	209	false		htwt110	inferred-family	bernoulli	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		log_odds ~ 1 + weight_z + height_z\nmale ~ BernoulliLogit(log_odds)	explicit Bernoulli-logit likelihood	male,weight_z,height_z		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_robust	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	671	htwt110	kruschke	scripts/examples/kruschke.jl	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	true	Robust Logistic Regression — Mixture with Guessing	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	unresolved	210	false		htwt110	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	male,a,b0,b1,weight_z,TRUE		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
htwt110_robust	true		https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	05c3f465e7987e8d7caa7e214fedddd90415a922	671	htwt110	kruschke	scripts/examples/kruschke.jl	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	true	Robust Logistic Regression — Mixture with Guessing	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	unresolved	210	false		htwt110	inferred-family	bernoulli	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			nonlinear parameter formulas need an explicit current linked-predictor design; current linked-predictor/kernel machinery exists, but this historical declaration needs a row-specific rewrite	male,a,b0,b1,weight_z,TRUE		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
