warmuphmc	warmuphmc_draws	evidence_kind	brmi_parse	stanc	stan_transpile	semantic_route	stan_code_sha256	family_selected	variant	surface_support_class	probe_id	gradient_finite	evidence_from	descriptor	key	deployed	static_error_stage	static_error	translation_status	log_density	runtime_error	stan_data_sha256	sbbrmi_lower	dimension	historical_formula	warmuphmc_error	surface_secondary_gap	family_selected_provenance	source	bridgestan_instantiate	current_brm_body	row_index	data_shape_assumptions	brmi_eval
not-run		direct	pass	pass	pass	ordinary_brm	0713c5a289e3ff9fa4cb0b424ac287536d36709fec86085af290a550dc88cdcd	poisson	inferred-family	already-expressible-via-semantic-rewrite	24ea9de506dc58a5	true	450	pass	epilepsy_base	true			ready	-12.0		27a0fe07dd73e058fcb4ce2749188e2db6526f6de87c46ab8c440988b0811749	pass	7	count ~ zBase * Trt + (1 | patient)			inferred-from-name	burkner_papers	pass	log_rate ~ zBase + Trt + (zBase & Trt) + (1 | patient)\ncount ~ Poisson(exp(log_rate))	225	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	epilepsy_trunc	true			unresolved-family				not-run		count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		226	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		poisson	inferred-family	historical-semantics-unresolved		not-run		not-run	epilepsy_trunc	true			route-specific				not-run		count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)		kernel/plate substrate control is separately probed	inferred-from-name	burkner_papers	not-run		226	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	epilepsy_simple	true			unresolved-family				not-run		count ~ Trt + (1 | patient)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		227	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		direct	pass	pass	pass	ordinary_brm	a092f03d4979627ed33c33b7b499b7a0c077bac2ee3ee3782e14c83d306b5a22	poisson	inferred-family	already-expressible-verbatim	888e4fe66d2d804a	true	454	pass	epilepsy_simple	true			ready	-12.0		71290dab77f5cee80feeeeb930eda78a3ca20d05897304e5f7d4857b8210cb1a	pass	5	count ~ Trt + (1 | patient)			authoritative-audit-defensible-semantic-inference	burkner_papers	pass	log_rate ~ Trt + (1 | patient)\ncount ~ Poisson(exp(log_rate))	227	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	inhaler	true			unresolved-family				not-run		rating ~ period + carry + cs(treat)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		228	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		ordinal_unresolved	inferred-family	genuinely-missing-brm-surface		not-run		not-run	inhaler	true			unsupported				not-run		rating ~ period + carry + cs(treat)		StanBlocks building blocks may exist; see surface audits	historical-link-unresolved	burkner_papers	not-run		228	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	kidney	true			unresolved-family				not-run		time | cens(censored) ~ age * sex + disease + (1 | patient)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		229	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		lognormal	inferred-family	historical-semantics-unresolved		not-run		not-run	kidney	true			route-specific				not-run		time | cens(censored) ~ age * sex + disease + (1 | patient)		kernel/plate substrate control is separately probed	inferred-from-name	burkner_papers	not-run		229	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	hetero_jss_sigma	true			unresolved-family				not-run		bf(y ~ x, sigma ~ 0 + x)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		230	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		direct	pass	pass	pass	ordinary_brm	40fd6315a7bf67f098d7b768380304fe77bcfd23915ba6b063ded4fc62bcb0ba	gaussian	inferred-family	already-expressible-via-semantic-rewrite	b050eec0307e4d38	true	460	pass	hetero_jss_sigma	true			ready	-7.817384082920588		28d5c8d51b2b49c4c2a58cd6c4a4a15574427da8e534c122c6b752d742c27e19	pass	2	bf(y ~ x, sigma ~ 0 + x)			inferred-from-name	burkner_papers	pass	loc ~ x\nlog(sigma) ~ 0 + x\ny ~ Normal(loc, sigma)	230	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	hetero_jss_quantile	true			unresolved-family				not-run		bf(y ~ x, quantile = 0.25)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		231	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		asymmetriclaplace	inferred-family	genuinely-missing-brm-surface		not-run		not-run	hetero_jss_quantile	true			unsupported				not-run		bf(y ~ x, quantile = 0.25)		StanBlocks building blocks may exist; see surface audits	authoritative-audit-explicit-family-recovery	burkner_papers	not-run		231	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	fish_rj_poisson	true			unresolved-family				not-run		count ~ persons + child + camper		family evidence remains indeterminate	unresolved	burkner_papers	not-run		232	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		inherited-identical-probe	pass	pass	pass	ordinary_brm	3b29b0f704c65c68a906706d7e76ac0f7d4dea59e847ac59b87cce92c7165b4f	poisson	inferred-family	already-expressible-verbatim	15c31be1759e0507	true	210	pass	fish_rj_poisson	true			ready	-12.0		b13ed9b1ef4d51f53c91c04a117ecf6138bfbba2192d02ea17e8b00d46ce47fc	pass	3	count ~ persons + child + camper			inferred-from-name	burkner_papers	pass	log_rate ~ persons + child + camper\ncount ~ Poisson(exp(log_rate))	232	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	fish_rj_zip	true			unresolved-family				not-run		bf(count ~ persons + child + camper, zi ~ child)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		233	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		inherited-identical-probe	pass	pass	pass	ordinary_brm	3b29b0f704c65c68a906706d7e76ac0f7d4dea59e847ac59b87cce92c7165b4f	poisson	inferred-family	already-expressible-via-semantic-rewrite	15c31be1759e0507	true	210	pass	fish_rj_zip	true			ready	-12.0		b13ed9b1ef4d51f53c91c04a117ecf6138bfbba2192d02ea17e8b00d46ce47fc	pass	3	bf(count ~ persons + child + camper, zi ~ child)			inferred-from-name	burkner_papers	pass	log_rate ~ persons + child + camper\ncount ~ Poisson(exp(log_rate))	233	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	rent99_spline	true			unresolved-family				not-run		rentsqm ~ t2(area, yearc) + (1 | district)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		234	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		gaussian	inferred-family	genuinely-missing-brm-surface		not-run		not-run	rent99_spline	true			unsupported				not-run		rentsqm ~ t2(area, yearc) + (1 | district)		StanBlocks building blocks may exist; see surface audits	authoritative-audit-explicit-family-recovery	burkner_papers	not-run		234	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	rent99_distr	true			unresolved-family				not-run		bf(rentsqm ~ t2(area, yearc) + (1 | ID1 | district), sigma ~ t2(area, yearc) + (1 | ID1 | district))		family evidence remains indeterminate	unresolved	burkner_papers	not-run		235	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		gaussian	inferred-family	genuinely-missing-brm-surface		not-run		not-run	rent99_distr	true			unsupported				not-run		bf(rentsqm ~ t2(area, yearc) + (1 | ID1 | district), sigma ~ t2(area, yearc) + (1 | ID1 | district))		StanBlocks building blocks may exist; see surface audits	authoritative-audit-explicit-family-recovery	burkner_papers	not-run		235	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	loss_rj	true			unresolved-family				not-run		bf(cum ~ ult * (1 - exp(-(dev/theta)^omega)), ult ~ 1 + (1 | AY), omega ~ 1, theta ~ 1, nl = TRUE)		family evidence remains indeterminate	unresolved	burkner_papers	not-run		236	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		weibull	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	loss_rj	true			semantic-rewrite				not-run		bf(cum ~ ult * (1 - exp(-(dev/theta)^omega)), ult ~ 1 + (1 | AY), omega ~ 1, theta ~ 1, nl = TRUE)			inferred-from-name	burkner_papers	not-run		236	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	multi_member_equal	true			unresolved-family				not-run		y ~ 1 + (1 | mm(s1, s2))		family evidence remains indeterminate	unresolved	burkner_papers	not-run		237	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		gaussian	inferred-family	genuinely-missing-brm-surface		not-run		not-run	multi_member_equal	true			route-specific				not-run		y ~ 1 + (1 | mm(s1, s2))		StanBlocks plate substrate exists	inferred-from-name	burkner_papers	not-run		237	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	multi_member_weighted	true			unresolved-family				not-run		y ~ 1 + (1 | mm(s1, s2, weights = cbind(w1, w2)))		family evidence remains indeterminate	unresolved	burkner_papers	not-run		238	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		binomial	inferred-family	genuinely-missing-brm-surface		not-run		not-run	multi_member_weighted	true			route-specific				not-run		y ~ 1 + (1 | mm(s1, s2, weights = cbind(w1, w2)))		StanBlocks plate substrate exists	inferred-from-response-syntax	burkner_papers	not-run		238	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	rw_jget_lr	true			unresolved-family				not-run		learning_rate ~ 1 + pdi_total + session + (1 | ID)		family evidence remains indeterminate	unresolved	action_models	not-run		239	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		action_gaussian_composite	inferred-family	historical-semantics-unresolved		not-run		not-run	rw_jget_lr	true			route-specific				not-run		learning_rate ~ 1 + pdi_total + session + (1 | ID)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	action_models	not-run		239	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	rw_jget_noise	true			unresolved-family				not-run		action_noise ~ 1 + pdi_total + session + (1 | ID)		family evidence remains indeterminate	unresolved	action_models	not-run		240	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		action_gaussian_composite	inferred-family	historical-semantics-unresolved		not-run		not-run	rw_jget_noise	true			route-specific				not-run		action_noise ~ 1 + pdi_total + session + (1 | ID)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	action_models	not-run		240	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	pvl_igt_lr	true			unresolved-family				not-run		learning_rate ~ clinical_group + (1 | subjID)		family evidence remains indeterminate	unresolved	action_models	not-run		241	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		action_categorical_composite	inferred-family	historical-semantics-unresolved		not-run		not-run	pvl_igt_lr	true			route-specific				not-run		learning_rate ~ clinical_group + (1 | subjID)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	action_models	not-run		241	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	pvl_igt_reward	true			unresolved-family				not-run		reward_sensitivity ~ clinical_group + (1 | subjID)		family evidence remains indeterminate	unresolved	action_models	not-run		242	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		action_categorical_composite	inferred-family	historical-semantics-unresolved		not-run		not-run	pvl_igt_reward	true			route-specific				not-run		reward_sensitivity ~ clinical_group + (1 | subjID)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	action_models	not-run		242	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel			exact-metadata	historical-semantics-unresolved		not-run		not-run	pvl_igt_loss	true			unresolved-family				not-run		loss_aversion ~ clinical_group + (1 | subjID)		family evidence remains indeterminate	unresolved	action_models	not-run		243	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	brm_kernel		action_categorical_composite	inferred-family	historical-semantics-unresolved		not-run		not-run	pvl_igt_loss	true			route-specific				not-run		loss_aversion ~ clinical_group + (1 | subjID)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	action_models	not-run		243	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
